gia,dientich,kieunha,tang,phongngu,phongwc,phaply,linkweb,duong,xa,quan,thanhpho
29000.0,141.0,Nhà mặt phố,3,3,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-xo-viet-nghe-tinh-phuong-26/di-nuoc-ngoai-ban-tien-p26-binh-thanh-7-7-x-23m-hdt-60tr-29-ty-tl-pr39038914,Đường Xô Viết Nghệ Tĩnh,Phường 26,Bình Thạnh,Hồ Chí Minh.
23700.0,100.0,Nhà mặt phố,5,20,24,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-b1-phuong-12-10/-tien-khu-k300-sat-a4-va-c18-lam-chdv-tot-thu-p-170tr-220tr-thang-moi-ham-4lau-pr39039298,Đường B1,Phường 12,Tân Bình,Hồ Chí Minh
14000.0,80.0,Nhà riêng,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-binh-khiem-phuong-da-kao/so-1-thi-truong-q1-dt-4-x-20m-vuong-vuc-kc-4-tang-chi-14-ty-tl-pr39038667,Đường Nguyễn Bỉnh Khiêm,Phường Đa Kao,Quận 1,Hồ Chí Minh
20300.0,200.0,"Nhà biệt thự, liền kề",3,4,4,Hợp đồng mua bán,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huynh-tan-phat-xa-phu-xuan-prj-amelie-villa-phu-my-hung/ban-gap-btsl-20-3-ty-trong-thang-12-dep-gia-re-t-thi-truong-pr38788835,Đường Huỳnh Tấn Phát,Xã Phú Xuân,Nhà Bè,Hồ Chí Minh
16450.0,80.0,Nhà mặt phố,0,0,0,Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-chu-van-an-phuong-26/b-cap-4-tien-p26-binh-thh-dt-4x20-80m2-gia-16ty2-tl-lh-0902562586-pr35974399,Bán nhà mặt tiền  Đường Chu Văn An,Phường 26,Bình Thạnh,Hồ Chí Minh
3950.0,30.4,Nhà riêng,2,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-huy-ich-phuong-15-8/chinh-chu-ban-can-1-tret-1-lau-duc-tan-binh-full-noi-that-lh-pr38939862,Đường Phan Huy Ích,Phường 15,Tân Bình,Hồ Chí Minh
8300.0,75.0,Nhà riêng,4,3,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-huy-ich-phuong-15-8/-8m-dang-cho-thue-16tr-thang-pr39035104,Đường Phan Huy Ích,Phường 15,Tân Bình,Hồ Chí Minh
2300.0,43.0,Nhà riêng,0,2,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-phuong-tang-nhon-phu-a/chi-2-3-ty-ngay-cho-nho-le-van-viet-dtcn-43m2-ngang-5-5m-no-hau-hoan-cong-du-pr38773322,,Phường Tăng Nhơn Phú A,Quận 9,Hồ Chí Minh
2300.0,43.0,Nhà riêng,0,2,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-phuong-tang-nhon-phu-a/chi-2-3-ty-ngay-cho-nho-le-van-viet-dtcn-43m2-ngang-5-5m-no-hau-hoan-cong-du-pr38773322,,Phường Tăng Nhơn Phú A,Quận 9,Hồ Chí Minh
31000.0,95.0,"Nhà biệt thự, liền kề",5,3,0,Hợp đồng mua bán,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-do-xuan-hop-phuong-an-phu-prj-the-global-city/ket-tien-ban-gap-cat-lo-20-da-dong-t12-2023-n-gia-re-hon-cdt-12-ty-pr38375236,Đường Đỗ Xuân Hợp,Phường An Phú,Quận 2,Hồ Chí Minh
6000.0,65.0,Nhà riêng,2,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-phuong-tan-kieng/mat-tien-hxh-q7-65m2-vua-o-vua-kinh-doanh-pr39039267,Đường Lê Văn Lương,Phường Tân Kiểng,Quận 7,Hồ Chí Minh
9900.0,250.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-phan-van-hon-phuong-tan-thoi-nhat-1/ban-dat-tang-khuon-dat-dep-hxh-gan-chung-cu-topaz-home-dt-10x25-gia-12ty-tl-pr34800700,Đường Phan Văn Hớn,Phường Tân Thới Nhất,Quận 12,Hồ Chí Minh
6300.0,125.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-thoi-phuong-hiep-thanh-3/ket-tien-chu-can-ban-cap-4-ngay-cho-gian-dan-anh-thu-dt-5x25-cn-125m2-gia-7-7ty-tl-pr34361933,Đường Nguyễn Thị Thơi,Phường Hiệp Thành,Quận 12,Hồ Chí Minh.
75000.0,200.0,Nhà mặt phố,4,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tu-xuong-phuong-7-3/sieu-khan-hiem-chinh-chu-ban-goc-2-tien-q-3-15x17m-4-tang-gia-chi-80-ty-pr38993954,Đường Tú Xương,Phường 7,Quận 3,Hồ Chí Minh
16300.0,100.0,"Nhà biệt thự, liền kề",4,6,4,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-10-8-prj-cityland-park-hills/-pho-1-ham-4-tang-dt5x20-dang-cho-thue-40tr-thang-gia-ban-16-8-ty-pr38070312,Đường Phan Văn Trị,Phường 10,Gò Vấp,Hồ Chí Minh
14900.0,312.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-trung-my-tay-03-phuong-trung-my-tay/hiem-ban-gap-tien-03-dt-13x27m-cn-312m2-gia-15-5-tytl-pr38789261,Đường Trung Mỹ Tây 03,Phường Trung Mỹ Tây,Quận 12,Hồ Chí Minh
27000.0,100.0,"Nhà biệt thự, liền kề",5,7,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-3-phuong-10-8-prj-cityland-park-hills/sieu-pham-mat-tien-30m-xay-1-tret-4-tang-hoan-thien-co-thang-may-pr38113054,Đường Số 3,Phường 10,Gò Vấp,Hồ Chí Minh
7200.0,60.0,Nhà riêng,4,3,3,Đã có sổ.,https://batdongsan.com.vn/ban-nha-rieng-duong-vo-van-ngan-phuong-binh-tho/gia-sieu-ngop-4-tang-hem-oto-8m-60m2-g-6-25-hoan-cong-gia-7-2ty-pr39025926,Đường Võ Văn Ngân,Phường Bình Thọ,Thủ Đức,Hồ Chí Minh
5700.0,88.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-chung-thi-minh-1-phuong-hiep-thanh-3/ban-tien-31-88m-tret-3-lau-gap-ban-gia-chi-5-8ty-tl-pr38713337,Đường Chung Thị Minh,Phường Hiệp Thành,Quận 12,Hồ Chí Minh
4600.0,80.0,Nhà riêng,1,3,1,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-do-xuan-hop-phuong-phuoc-long-b/sieu-hot-chi-50tr-m2-hem-5m-sat-cd-cong-thuong-4-20-nhinh-4-ty-pr39039493,Đường Đỗ Xuân Hợp,Phường Phước Long B,Quận 9,Hồ Chí Minh
3600.0,99.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-phuong-linh-trung/le-van-chi-thu-duc-99m2-gia-cuc-tot-pr39038586,,Phường Linh Trung,Thủ Đức,Hồ Chí Minh
7800.0,125.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-kieu-phuong-hiep-thanh-3/ban-can-cap-4-tien-shr-5m-x-25m-gia-chi-8-1-ty-tl-pr38969963,Đường Nguyễn Thị Kiểu,Phường Hiệp Thành,Quận 12,Hồ Chí Minh
2750.0,51.0,Nhà riêng,0,2,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-phuong-truong-thanh/ban-hem-xe-hoi-quay-dau-ngay-khu-dong-tang-long-5p-qua-vinhomes-q9-shr-hoan-cong-pr39039491,,Phường Trường Thạnh,Quận 9,Hồ Chí Minh
5990.0,76.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-phuong-linh-dong/chdv-tien-25tr-thang-hoan-cong-chuan-chinh-3-tang-thu-duc-pr39039377,,Phường Linh Đông,Thủ Đức,Hồ Chí Minh
39000.0,95.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-phuong-6-12/khan-hiem-ban-goc-2-tien-ta-uyen-tran-quy-quan-11-dt-7x18m-4-tang-150-tr-th-39-ty-pr39039489,,Phường 6,Quận 11,Hồ Chí Minh
14000.0,65.2,Nhà mặt phố,6,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-binh-khiem-phuong-1-21/ban-gap-mt-dien-tich-dat-65-2m2-4x16m-xay-dung-283m2-6-tang-pr39035417,Đường Nguyễn Bỉnh Khiêm,Phường 1,Gò Vấp,Hồ Chí Minh
7800.0,125.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-kieu-phuong-hiep-thanh-3/ban-can-cap-4-tien-shr-5m-x-25m-gia-chi-8-1-ty-tl-pr38969963,Đường Nguyễn Thị Kiểu,Phường Hiệp Thành,Quận 12,Hồ Chí Minh
2750.0,51.0,Nhà riêng,0,2,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-phuong-truong-thanh/ban-hem-xe-hoi-quay-dau-ngay-khu-dong-tang-long-5p-qua-vinhomes-q9-shr-hoan-cong-pr39039491,,Phường Trường Thạnh,Quận 9,Hồ Chí Minh
5990.0,76.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-phuong-linh-dong/chdv-tien-25tr-thang-hoan-cong-chuan-chinh-3-tang-thu-duc-pr39039377,,Phường Linh Đông,Thủ Đức,Hồ Chí Minh
39000.0,95.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-phuong-6-12/khan-hiem-ban-goc-2-tien-ta-uyen-tran-quy-quan-11-dt-7x18m-4-tang-150-tr-th-39-ty-pr39039489,,Phường 6,Quận 11,Hồ Chí Minh
14000.0,65.2,Nhà mặt phố,6,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-binh-khiem-phuong-1-21/ban-gap-mt-dien-tich-dat-65-2m2-4x16m-xay-dung-283m2-6-tang-pr39035417,Đường Nguyễn Bỉnh Khiêm,Phường 1,Gò Vấp,Hồ Chí Minh
6800.0,49.0,"Nhà biệt thự, liền kề",5,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truong-dinh-hoi-phuong-16-1/ban-khu-lap-nyah-phu-q-8-chi-thanh-toan-4-khi-ki-hd-mua-ban-lh-pr39039237,Đường Trương Đình Hội,Phường 16,Quận 8,Hồ Chí Minh
12900.0,75.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-3-2-2-phuong-14-5/nhanh-moi-kip-mat-tien-hem-10m-3-thang-2-dt-75m2-ngang-5m-chi-12-ty-pr39039480,Đường 3/2,Phường 14,Quận 10,Hồ Chí Minh
6500.0,54.0,Nhà riêng,0,3,0,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-so-47-phuong-tan-quy/ban-mt-47-54m2-quan-7-chi-nhinh-6-ty-pr36666497,Đường Số 47,Phường Tân Quy,Quận 7,Hồ Chí Minh
26000.0,250.0,Nhà riêng,5,44,45,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-xa-phuoc-kieng-prj-lang-dai-hoc-abc/ban-gap-toa-vp-4-lau-10x30-thong-gia-dau-tu-lh-0931-333-997-pr34375873,Đường Lê Văn Lương,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
92000.0,125.0,Nhà mặt phố,5,5,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-thai-van-lung-phuong-ben-nghe/sieu-pham-giam-sau-9-ty-tien-khu-q-1-5x25m-5-tang-hdt-300tr-gia-con-92-ty-pr38998103,Đường Thái Văn Lung,Phường Bến Nghé,Quận 1,Hồ Chí Minh
23000.0,210.0,"Nhà biệt thự, liền kề",4,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-khu-biet-thu-ngan-long/ngop-can-ban-gap-can-bt-10x21-co-3-lau-lung-tang-ntcc-gia-24-9-ty-can-ban-nhanh-pr34559961,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
45000.0,72.0,Nhà mặt phố,5,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-vo-van-tan-phuong-5-8/hang-vip-gia-san-mt-quan-3-5mx-16m-5-g-hdt-100trieu-thang-gia-ban-45-ty-pr39039223,Đường Võ Văn Tần,Phường 5,Quận 3,Hồ Chí Minh
7500.0,86.5,Nhà riêng,4,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-xa-phuoc-kieng/-moi-xay-chua-su-dung-o-kdc-hang-kien-6-4m2-x-13-5m-co-3-lau-san-thuong-gia-re-pr34161090,Đường Lê Văn Lương,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
71000.0,257.0,Nhà mặt phố,6,6,6,Sổ Hồng Riêng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-hong-bang-phuong-16-2/2-tien-6-tang-thang-may-257m-k-lo-gioi-q11-pr39039214,Đường Hồng Bàng,Phường 16,Quận 11,Hồ Chí Minh
9300.0,100.0,Nhà riêng,3,4,4,Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-xa-phuoc-kieng-prj-sadeco-phuoc-kien/can-ban-gap-pho-lon-gan-truong-hoc-gia-9-ty-moi-noi-that-cao-cap-0878783456-pr29381850,Đường Lê Văn Lương,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
15800.0,225.0,Nhà mặt phố,1,2,1,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-luong-xa-phuoc-kieng/ban-gia-dau-tu-mt-kien-vi-tri-dep-dt-5-x-45-gia-16-4-ty-thuong-pr37024184,Đường Lê Văn Lương,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
17400.0,190.0,"Nhà biệt thự, liền kề",3,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-van-luong-xa-phuoc-kieng-prj-sadeco-phuoc-kien/di-dinh-cu-ban-gap-can-de-o-kdc-a-be-bao-re-17-ty-190m2-3-lau-pr38596004,Đường Lê Văn Lương,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
7900.0,71.8,Nhà mặt phố,5,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-xa-phuoc-kieng-prj-lang-dai-hoc-abc/ban-gap-can-goc-xd-4-lau-gia-9-9-ty-tot-thi-truong-lh-09-414-414-09-pr34981565,Dự án Làng Đại Học ABC,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
17400.0,190.0,"Nhà biệt thự, liền kề",3,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-van-luong-xa-phuoc-kieng-prj-sadeco-phuoc-kien/di-dinh-cu-ban-gap-can-de-o-kdc-a-be-bao-re-17-ty-190m2-3-lau-pr38596004,Đường Lê Văn Lương,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
7900.0,71.8,Nhà mặt phố,5,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-xa-phuoc-kieng-prj-lang-dai-hoc-abc/ban-gap-can-goc-xd-4-lau-gia-9-9-ty-tot-thi-truong-lh-09-414-414-09-pr34981565,Dự án Làng Đại Học ABC,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
23000.0,73.0,Nhà mặt phố,5,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-ke-xuong-phuong-3-19/ban-goc-2-tien-p3-binh-thanh-dt-6-5x12-ham-5-tang-gia-23-ty-pr39039189,Đường Trần Kế Xương,Phường 3,Bình Thạnh,Hồ Chí Minh
17500.0,190.0,Nhà riêng,3,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-xa-phuoc-kieng/ban-gap-can-bt-kdc-dan-an-kien-sat-ben-cc-new-saigon-dt-8x20-gia-re-13-3-ty-pr32503038,Đường Lê Văn Lương,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
9200.0,92.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-huu-nam-phuong-tan-phu-12/ban-tien-kinh-doanh-sam-uat-quan-9-tp-thu-duc-pr34138794,Đường Hoàng Hữu Nam,Phường Tân Phú,Quận 9,Hồ Chí Minh
9300.0,97.0,"Nhà biệt thự, liền kề",3,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-lavila-kien-a-nha-be/chinh-chu-can-ban-gap-can-pho-97m2-co-3-lau-gia-9-3-ty-tl-thien-chi-pr38020491,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
13000.0,105.6,"Nhà biệt thự, liền kề",3,4,4,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-lavila-kien-a-nha-be/ban-gap-bt-cao-cap-ven-song-lon-106m2-co-3-lau-tang-ntcc-p-khau-gia-beo-nhinh-10-ty-pr38646464,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
3900.0,48.0,Nhà riêng,2,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-so-19-phuong-hiep-binh-chanh/-2-lau-gia-3-9-ti-dt-48m-moi-dep-ngay-sau-lung-gigamail-thu-duc-pr38235888,Đường Số 19,Phường Hiệp Bình Chánh,Thủ Đức,Hồ Chí Minh
164000.0,288.0,Nhà mặt phố,5,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-ngoc-thach-phuong-6-7/giam-30-ty-con-164-ty-toa-tien-ngay-ho-con-rua-q-3-12-24m-4-tang-hdt-270tr-pr39010515,Đường Phạm Ngọc Thạch,Phường 6,Quận 3,Hồ Chí Minh
11000.0,68.0,Nhà riêng,4,7,8,,https://batdongsan.com.vn/ban-nha-rieng-duong-lam-van-ben-phuong-tan-kieng/-quan-7-62-4-g-doi-dien-truong-hoc-nguyen-huu-tho-hon-11ty-pr38917855,Đường Lâm Văn Bền,Phường Tân Kiểng,Quận 7,Hồ Chí Minh
4500.0,36.0,Nhà riêng,2,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-hung-phu-phuong-10-5/chinh-chu-ban-hem-xe-hoi-cu-xa-ong-10-quan-8-gia-4-5-ty-tl-pr37903052,Đường Hưng Phú,Phường 10,Quận 8,Hồ Chí Minh
7900.0,95.0,Nhà mặt phố,5,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bung-ong-thoan-phuong-phu-huu-2/-7-9-ty-ban-tien-1-ham-4-lau-thang-may-rieng-pr39039184,Đường Bưng Ông Thoàn,Phường Phú Hữu,Quận 9,Hồ Chí Minh
7500.0,162.2,Nhà riêng,3,7,7,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-50-xa-phong-phu-4/ban-rat-gap-pho-3-lau-gan-nguyen-van-linh-ql50-binh-chanh-7x30m-gia-tot-9-ty-tl-pr36858047,Đường Quốc Lộ 50,Xã Phong Phú,Bình Chánh,Hồ Chí Minh
10000.0,80.0,Nhà riêng,0,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-viet-phuong-phu-trung/ban-1-ham-4-lau-hem-xe-tai-522m-gia-re-pr38979106,Đường Khuông Việt,Phường Phú Trung,Tân Phú,Hồ Chí Minh
5500.0,48.0,Nhà riêng,3,4,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-ni-su-huynh-lien-phuong-10-10/ban-4-tam-dep-moi-tai-tan-binh-dep-moi-pr38987009,Đường Ni Sư Huỳnh Liên,Phường 10,Tân Bình,Hồ Chí Minh
6800.0,65.0,Nhà riêng,4,5,4,,https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-10-10/ban-4-tam-gan-cho-tan-binh-415m-chi-6-8-ty-tl-pr38956122,Đường Lạc Long Quân,Phường 10,Tân Bình,Hồ Chí Minh
4950.0,55.0,Nhà riêng,3,6,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-thong-nhat-phuong-16-3/qua-tot-3-tang-btct-6pn-o-to-do-cua-t-55m2-chi-4-ty-hon-pr38983737,Đường Thống Nhất,Phường 16,Gò Vấp,Hồ Chí Minh
31000.0,126.0,Nhà riêng,6,5,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-troi-phuong-1-22/ngop-bank-giam-sau-45-ty-con-31-ty-toa-ngay-7-6x19m-ham-5-lau-hdt-160tr-pr39010503,Đường Nguyễn Văn Trỗi,Phường 1,Phú Nhuận,Hồ Chí Minh
38000.0,156.0,Nhà mặt phố,6,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-lam-son-phuong-2-22/sieu-hiem-toa-ham-6-lau-mt-ngay-q-tan-binh-8-5x24m-hdt-160tr-gia-chi-38-ty-pr39024585,Đường Lam Sơn,Phường 2,Tân Bình,Hồ Chí Minh
6960.0,56.8,Nhà riêng,1,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-da-nam-phuong-2-17/chinh-chu-ban-hem-xe-hoi-q8-gia-6ty960-tret-lau-duc-that-pr38953071,Đường Dạ Nam,Phường 2,Quận 8,Hồ Chí Minh
17500.0,131.6,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-quang-dinh-phuong-14-7/giam-gia-2-ty-ban-gap-mt-gan-cho-ba-chieu-4-7x28-dang-co-hdt-chi-17-5-ty-pr31831086,Đường Lê Quang Định,Phường 14,Bình Thạnh,Hồ Chí Minh
17000.0,100.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-tho-phuong-9-11/bo-ve-que-ban-lai-can-tam-huyet-tang-noi-that-5x20m-4-tang-moi-toanh-gia-17-ty-pr39023260,Đường Lê Văn Thọ,Phường 9,Gò Vấp,Hồ Chí Minh
16900.0,80.0,Nhà mặt phố,6,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-duc-tho-phuong-17-2/goc-2-mt-4x22-6-tang-thang-may-hdt-khoan-cao-gia-17-5-ty-tl-pr38434429,Đường Lê Đức Thọ,Phường 17,Gò Vấp,Hồ Chí Minh
27000.0,268.0,Nhà riêng,3,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-ly-phuc-man-phuong-binh-thuan-3/ban-2-tang-quan-7-pr37781575,Đường Lý Phục Man,Phường Bình Thuận,Quận 7,Hồ Chí Minh
10400.0,68.0,Nhà riêng,0,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-go-dau-phuong-tan-quy-2/ban-chinh-chu-dau-pr39020602,Đường Gò Dầu,Phường Tân Quý,Tân Phú,Hồ Chí Minh
6950.0,60.0,Nhà riêng,0,4,5,,https://batdongsan.com.vn/ban-nha-rieng-duong-dao-tong-nguyen-thi-tran-nha-be/ban-dep-dt-5-x-12m-gia-6ty950-pr34057060,Đường Đào Tông Nguyên,Thị trấn Nhà Bè,Nhà Bè,Hồ Chí Minh
6450.0,65.0,Nhà riêng,3,4,5,,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-son-nhi-phuong-tan-son-nhi/can-tien-di-nuoc-ngoai-ban-hem-xe-hoi-6-m-thong-dt-4-2m-15-5m-65m-6-ty-450-tl-pr38854889,Đường Tân Sơn Nhì,Phường Tân Sơn Nhì,Tân Phú,Hồ Chí Minh
25000.0,114.0,"Nhà biệt thự, liền kề",0,0,0,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/ban-pho-city-land-canh-emart-6x19m-pr39039149,,Cityland Garden Hills,Gò Vấp,Hồ Chí Minh
105000.0,200.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-hung-dao-phuong-nguyen-thai-binh/vip-t-ban-tien-dien-tich-10x20m-xd-1h8t-hdt-400tr-gia-105-ty-tl-pr39022345,Đường Trần Hưng Đạo,Phường Nguyễn Thái Bình,Quận 1,Hồ Chí Minh
21800.0,110.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-thuong-phuong-24/ban-gap-tien-doi-dien-saigon-pearl-dt-5x22m-hdt-90-tr-gia-21-8-ty-pr39022276,Đường Nguyễn Văn Thương,Phường 24,Bình Thạnh,Hồ Chí Minh
58700.0,180.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ly-thai-to-phuong-9-9/a-hot-goc-ngay-tien-3-thang-2-dt-6-5x30m-1ham7tang-hdt-340-trieu-chi-58-7-ty-pr39022226,Đường Lý Thái Tổ,Phường 9,Quận 10,Hồ Chí Minh
6800.0,69.0,Nhà riêng,4,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-so-48-phuong-hiep-binh-chanh/-ban-4-tang-gan-giagamall-pham-van-dong-chu-giam-tu-7-6-ty-xuong-con-6-8-ty-pr38542394,Đường Số 48,Phường Hiệp Bình Chánh,Thủ Đức,Hồ Chí Minh
30500.0,81.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-ngoc-thach-phuong-6-7/ban-gap-goc-2-tien-vo-thi-sau-dt-4-5x18m-5-tang-hdt-200-trieu-gia-30-5-ty-pr39021946,Đường Phạm Ngọc Thạch,Phường 6,Quận 3,Hồ Chí Minh
25000.0,168.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ung-van-khiem-phuong-25/re-nhat-tien-pham-dong-dt-6x28m-1-tret-5-tang-tm-hdt-130tr-gia-25-ty-tl-pr39021869,Đường Ung Văn Khiêm,Phường 25,Bình Thạnh,Hồ Chí Minh
